ExperimentID,FormulationID,Metric,Baseline,Comparison,Observations,Mean,StandardDeviation,StandardError,ConfidenceLow,ConfidenceHigh,ComparisonKind,MeanRelativePercent,ZeroDenominatorObservations,RelativeDenominatorFloor
oos_experiment,shared_battery_mode_node_level_v1,max_pv_relative_deviation__level,TWO_STAGE_RH|SA,-,639,0.5296418165364732,0.6237031729968023,0.02467331619566376,0.4812821167929723,0.5780015162799742,level,NaN,0,1.0e-6
oos_experiment,shared_battery_mode_node_level_v1,max_pv_relative_deviation__level,TWO_STAGE_RH|STATIC_DEMAND_SHARE,-,800,0.678497642891442,0.765986658204805,0.02708171801575199,0.625417475580568,0.7315778102023159,level,NaN,0,1.0e-6
oos_experiment,shared_battery_mode_node_level_v1,max_savings_relative_deviation__controller_difference,DETERMINISTIC_RH|LEXMMFPEA,MULTISTAGE_RH|LEXMMFPEA,800,-0.05230753075146113,0.1921007512958405,0.006791787195615964,-0.06561943365486841,-0.03899562784805384,difference,-0.6722527544649884,0,1.0e-6
oos_experiment,shared_battery_mode_node_level_v1,max_savings_relative_deviation__controller_difference,DETERMINISTIC_RH|LEXMMFPEA,TWO_STAGE_RH|LEXMMFPEA,800,-0.05938042145798801,0.20424794417468672,0.007221255318466619,-0.07353408188218258,-0.04522676103379344,difference,-2.6536434629717025,0,1.0e-6
oos_experiment,shared_battery_mode_node_level_v1,max_savings_relative_deviation__controller_difference,DETERMINISTIC_RH|LEXMMFSA,MULTISTAGE_RH|LEXMMFSA,800,-0.060635629264014036,0.13426459857648188,0.004746970406336,-0.06993969126043259,-0.051331567267595475,difference,-11.206418138927532,0,1.0e-6
oos_experiment,shared_battery_mode_node_level_v1,max_savings_relative_deviation__controller_difference,DETERMINISTIC_RH|LEXMMFSA,TWO_STAGE_RH|LEXMMFSA,728,-0.0673999167230651,0.12901529557029157,0.004781624984015431,-0.07677190169173534,-0.05802793175439486,difference,-15.43191311088214,0,1.0e-6
oos_experiment,shared_battery_mode_node_level_v1,max_savings_relative_deviation__controller_difference,DETERMINISTIC_RH|NONE,MULTISTAGE_RH|NONE,800,-0.1366694924892482,0.39871380657758476,0.014096661819185582,-0.16429894965485195,-0.10904003532364445,difference,-3.9219546978785753,0,1.0e-6
oos_experiment,shared_battery_mode_node_level_v1,max_savings_relative_deviation__controller_difference,DETERMINISTIC_RH|NONE,TWO_STAGE_RH|NONE,800,-0.14144555353889346,0.3935163740239499,0.013912904829013837,-0.16871484700376058,-0.11417626007402634,difference,-3.3959906306577636,0,1.0e-6
oos_experiment,shared_battery_mode_node_level_v1,max_savings_relative_deviation__controller_difference,DETERMINISTIC_RH|PEA,MULTISTAGE_RH|PEA,800,-0.008160237752758636,0.17811460695285075,0.006297302320236868,-0.020502950300422894,0.004182474794905624,difference,10.389471013831969,0,1.0e-6
oos_experiment,shared_battery_mode_node_level_v1,max_savings_relative_deviation__controller_difference,DETERMINISTIC_RH|PEA,TWO_STAGE_RH|PEA,800,-0.007458553318837331,0.17943122259144353,0.0063438517125501285,-0.019892502675435582,0.004975396037760921,difference,8.559885131593374,0,1.0e-6
oos_experiment,shared_battery_mode_node_level_v1,max_savings_relative_deviation__controller_difference,DETERMINISTIC_RH|SA,MULTISTAGE_RH|SA,799,-0.00809706790055873,0.2839595184959586,0.010045765622352775,-0.027786768520370167,0.01159263271925271,difference,12.58187241614965,0,1.0e-6
oos_experiment,shared_battery_mode_node_level_v1,max_savings_relative_deviation__controller_difference,DETERMINISTIC_RH|SA,TWO_STAGE_RH|SA,639,0.021055937620741226,0.3252859637736304,0.012868113849148492,-0.004165565523589817,0.04627744076507227,difference,27.946670809477833,0,1.0e-6
oos_experiment,shared_battery_mode_node_level_v1,max_savings_relative_deviation__controller_difference,DETERMINISTIC_RH|STATIC_DEMAND_SHARE,MULTISTAGE_RH|STATIC_DEMAND_SHARE,800,0.028195914749284873,0.10561424334148502,0.0037340273828325114,0.02087722107893315,0.03551460841963659,difference,38.2664010422842,0,1.0e-6
