InstanceNo,InstanceFile,NBstage,Childs,Periods,#scen,Theta,Avg_d,Dev_d,J,Fairness,House,InstFolder,Status,ExpectedDemand,PVReceivedExpected,PVReceivedMin,PVReceivedMax,CostExpected,CostMin,CostMax,RegretExpected,RegretMin,RegretMax,AllGridExpectedCost,Savings,RunTimeSec,ModelSolveTimeSec
7,Drahi_7.csv,6,4,4,1024,0.2,100.0,20.0,10,PEA,5,inst/inst2020,true,795.7461149012987,202.79988668500212,0.0,905.4735905647162,141657.17984014002,84761.13326894643,185660.9038599426,0.6815857506188322,0.0007841901501863025,2.4605944283187005,155859.2439856317,14202.064145491691,15.830672025680542,9.58
7,Drahi_7.csv,6,4,4,1024,0.2,100.0,20.0,10,PEA,6,inst/inst2020,true,798.7534970364464,203.26337862409835,0.0,725.101187537003,141749.21919119082,104421.6838215585,179328.81734733493,0.6838235235755803,0.0022104739894339776,2.911179313801116,156491.95397729878,14742.734786107962,15.830672025680542,9.58
7,Drahi_7.csv,6,4,4,1024,0.2,100.0,20.0,10,PEA,7,inst/inst2020,true,1000.015481858577,264.0891968601642,86.4901134028444,511.6820599700378,135105.9794965923,94111.82625063288,191448.95857452933,0.20775232568174995,0.0003681684482020651,0.7547354713906647,192339.6153018471,57233.6358052548,15.830672025680542,9.58
7,Drahi_7.csv,6,4,4,1024,0.2,100.0,20.0,10,PEA,8,inst/inst2020,true,799.7496971656067,203.50404242245207,1.6030348650639457,654.690623582901,142620.25276885537,95462.94561228338,197377.63687202818,0.6404837853876666,0.002243937831761728,3.17740983424732,156728.4005211442,14108.147752288845,15.830672025680542,9.58
7,Drahi_7.csv,6,4,4,1024,0.2,100.0,20.0,10,PEA,9,inst/inst2020,true,779.919686780629,199.5220680027471,0.0,739.9656795072561,136702.2874628938,123165.48866940221,145120.37775874813,0.7516776528439947,3.902960937416109e-5,2.2594095436100803,144078.66167122617,7376.374208332389,15.830672025680542,9.58
7,Drahi_7.csv,6,4,4,1024,0.2,100.0,20.0,10,PEA,10,inst/inst2020,true,830.8948027539291,211.45784708250585,8.0,867.2943312692246,145064.20562233104,126591.73381467548,163483.53197279683,0.7360469061339568,0.04650007282791795,3.2185168745254673,152279.53171051282,7215.326088181784,15.830672025680542,9.58
8,Drahi_8.csv,6,4,4,1024,0.2,100.0,20.0,10,PEA,1,inst/inst2020,true,801.8201288689723,188.0437545419793,0.0,389.0911972326543,110898.21884723753,77230.96266565406,152446.44548790783,0.2812955669808934,0.0003280213104701404,1.0054558912026852,148356.03668974043,37457.817842502904,12.362823963165283,6.87
8,Drahi_8.csv,6,4,4,1024,0.2,100.0,20.0,10,PEA,2,inst/inst2020,true,802.077752208031,187.4317078019696,8.0,703.7488071194875,144580.00607057515,109732.67769769396,180536.97685151186,0.5843817981767279,6.793271603021963e-5,1.6753552855027392,152968.173640074,8388.167569498852,12.362823963165283,6.87
8,Drahi_8.csv,6,4,4,1024,0.2,100.0,20.0,10,PEA,3,inst/inst2020,true,801.5075940215474,186.9819772139205,0.0,654.2485652133444,144254.00467957923,100559.55952803184,181034.67465350602,0.6561336845145066,0.0016735436547192946,3.1494895535935314,152952.60917881705,8698.604499237816,12.362823963165283,6.87
8,Drahi_8.csv,6,4,4,1024,0.2,100.0,20.0,10,PEA,4,inst/inst2020,true,830.3858532252411,193.96714400251176,69.91592338895079,436.6865583540645,132875.19747871632,113850.86574464059,148155.92921504125,0.3754691529792866,0.00028867716956847584,2.2705293829978213,158192.39386597896,25317.196387262637,12.362823963165283,6.87
8,Drahi_8.csv,6,4,4,1024,0.2,100.0,20.0,10,PEA,5,inst/inst2020,true,802.840068935159,187.49412729281758,0.0,678.9280916192763,144475.3251221941,99881.82322979966,180712.13212404732,0.6739386125908327,0.004048020330143931,3.858310199179828,153147.03754744036,8671.712425246253,12.362823963165283,6.87
8,Drahi_8.csv,6,4,4,1024,0.2,100.0,20.0,10,PEA,6,inst/inst2020,true,792.5067401505362,185.03333212699363,0.0,354.62167393716084,109607.39831008654,75907.89035222765,162148.21517679538,0.3360879262679229,0.00011870017035246386,1.3510929228080408,146847.60494622248,37240.20663613593,12.362823963165283,6.87
8,Drahi_8.csv,6,4,4,1024,0.2,100.0,20.0,10,PEA,7,inst/inst2020,true,793.7155451547494,185.62211290803128,4.0,930.1999222614309,142801.66556196436,102291.67484162403,190760.7525222002,0.6685576042940663,0.0012073328539498685,3.34877103218465,151438.49117615554,8636.825614191184,12.362823963165283,6.87
8,Drahi_8.csv,6,4,4,1024,0.2,100.0,20.0,10,PEA,8,inst/inst2020,true,793.9513154177058,185.14302991298666,0.0,365.54353640607746,109590.0109571942,65198.48843420803,150076.3882134599,0.27579431908548213,0.00027497629027174665,1.0,146681.5224885125,37091.511531318305,12.362823963165283,6.87
8,Drahi_8.csv,6,4,4,1024,0.2,100.0,20.0,10,PEA,9,inst/inst2020,true,801.2980706227096,187.8294520848886,0.0,410.6958682122453,110322.7730831868,66729.73234795038,161290.1014389261,0.34447994943937355,0.0001565413149006865,1.160232419335843,148198.12335457333,37875.35027138653,12.362823963165283,6.87
8,Drahi_8.csv,6,4,4,1024,0.2,100.0,20.0,10,PEA,10,inst/inst2020,true,798.8078135620674,186.7037983027171,0.0,1003.3320995175538,143584.2961923728,100501.2994165718,182613.3708396466,0.744536104762102,0.0012888240673561457,2.7139829529681694,152340.38567938644,8756.08948701364,12.362823963165283,6.87
9,Drahi_9.csv,6,4,4,1024,0.2,100.0,20.0,10,PEA,1,inst/inst2020,true,862.5634136271213,207.05427355579485,57.056853809895976,810.935522365522,154880.03060464264,142684.1322956981,161878.500542812,0.6664341656871084,0.0013210719592115345,2.2019084289945785,170709.72251275188,15829.691908109235,14.269181966781616,7.51
9,Drahi_9.csv,6,4,4,1024,0.2,100.0,20.0,10,PEA,2,inst/inst2020,true,791.8928020469156,190.01484465556604,0.0,403.83807456349126,114719.90529487238,67009.76081794074,163127.54311683963,0.3672155459439957,2.8274338636713676e-5,1.0880972464531262,154626.9901721361,39907.084877263726,14.269181966781616,7.51
9,Drahi_9.csv,6,4,4,1024,0.2,100.0,20.0,10,PEA,3,inst/inst2020,true,814.7917294181206,195.16204032897446,0.0,405.51522805443994,117465.5744591959,62172.0483622677,160794.85347487708,0.41259335922414103,0.0014465848673868111,1.0803477573210858,158494.41698027382,41028.842521077924,14.269181966781616,7.51
9,Drahi_9.csv,6,4,4,1024,0.2,100.0,20.0,10,PEA,4,inst/inst2020,true,803.1008527404465,192.82391097884363,0.0,675.3508569902383,142696.524534576,103150.35542741732,180292.25688953316,0.7074893006894433,5.2930716464737774e-5,2.4301835118748625,151189.93739457242,8493.412859996432,14.269181966781616,7.51
9,Drahi_9.csv,6,4,4,1024,0.2,100.0,20.0,10,PEA,5,inst/inst2020,true,788.1227861848005,189.45261405866214,80.92922676937097,586.1332198183233,128751.56478765882,113834.28663258629,141197.28596545517,0.425444862024652,0.01199210130896639,1.99850315256447,155895.97937464362,27144.4145869848,14.269181966781616,7.51
9,Drahi_9.csv,6,4,4,1024,0.2,100.0,20.0,10,PEA,6,inst/inst2020,true,796.2453286341453,191.3114286305396,0.0,771.9430618238542,139685.7727362194,94258.23989237193,182209.68250667292,0.6822867719795651,0.0003418899109474224,2.1443655714982706,149780.77503150378,10095.002295284386,14.269181966781616,7.51
9,Drahi_9.csv,6,4,4,1024,0.2,100.0,20.0,10,PEA,7,inst/inst2020,true,796.0224432728002,191.39019095654947,13.200173231383495,443.26338999913537,115528.27109892013,56074.41814138817,154643.93679774515,0.37088403216121485,0.0009247911599702194,1.7139586278096215,155132.93339588537,39604.66229696524,14.269181966781616,7.51
9,Drahi_9.csv,6,4,4,1024,0.2,100.0,20.0,10,PEA,8,inst/inst2020,true,798.8702035137179,192.23758076437161,0.0,1037.040925019675,138755.86687341996,96563.43305580577,181222.49726927836,0.8689867083847655,0.0006988939764751181,3.6653370399645944,150256.13544858983,11500.268575169874,14.269181966781616,7.51
9,Drahi_9.csv,6,4,4,1024,0.2,100.0,20.0,10,PEA,9,inst/inst2020,true,808.726602761766,194.8536924515047,0.0,448.0476028866942,117025.12872149309,69877.84181377746,167345.7643929479,0.4619515457219619,0.00404700923591382,1.4643730146181255,157520.62293560305,40495.49421410996,14.269181966781616,7.51
9,Drahi_9.csv,6,4,4,1024,0.2,100.0,20.0,10,PEA,10,inst/inst2020,true,783.0702459269953,187.81458519216204,0.0,450.5645609520207,113762.07859859195,58822.25740058944,162616.19370013344,0.45949596745226506,3.808828703934066e-6,1.319141680769435,152776.3005304573,39014.22193186534,14.269181966781616,7.51
1,Drahi_1.csv,6,4,4,1024,0.6,100.0,20.0,10,PEA,1,inst/inst2020,true,924.807529136422,172.40328360698163,0.0,394.79999652223376,135574.19522497113,90183.95367487877,206245.29123235648,0.8142611946602566,0.00035635952736313357,4.776466614691343,172703.5401583172,37129.34493334606,15.938195943832397,8.33
1,Drahi_1.csv,6,4,4,1024,0.6,100.0,20.0,10,PEA,2,inst/inst2020,true,727.7847665660911,125.33753364089374,0.0,409.8000725195303,133348.87086940056,120520.7306261642,146488.53018190112,0.7034961738131832,0.0007240867291531849,2.1720460795992205,142935.17730799736,9586.306438596803,15.938195943832397,8.33
1,Drahi_1.csv,6,4,4,1024,0.6,100.0,20.0,10,PEA,3,inst/inst2020,true,800.7426069063818,138.24055430175707,0.0,652.4387768756015,144808.3379177177,102111.87595034568,184417.70826970311,0.7493362764595305,0.0007296340272429019,3.627543848899021,152246.81085268108,7438.472934963385,15.938195943832397,8.33
1,Drahi_1.csv,6,4,4,1024,0.6,100.0,20.0,10,PEA,4,inst/inst2020,true,798.0200145897204,137.9493423999336,0.0,535.4661891394751,145844.7960384754,96027.21229910295,182731.5570492898,0.8681951195615073,0.0016146133256932072,3.328751115938027,151637.0243557304,5792.22831725498,15.938195943832397,8.33
1,Drahi_1.csv,6,4,4,1024,0.6,100.0,20.0,10,PEA,5,inst/inst2020,true,801.9989726133907,138.52680268249804,0.0,701.4911701421225,146246.16368198878,93204.59293071006,187378.53426964697,0.7412794817735919,0.0008297416050877895,2.2599374873059896,152432.99641017066,6186.832728181878,15.938195943832397,8.33
1,Drahi_1.csv,6,4,4,1024,0.6,100.0,20.0,10,PEA,6,inst/inst2020,true,914.9211244145672,167.65915477373366,0.0,510.351607800529,135026.56245445646,93942.53308823596,177960.01708765345,0.5903577818443931,0.0005210160506198186,1.8739498925981792,171277.87260370256,36251.3101492461,15.938195943832397,8.33
1,Drahi_1.csv,6,4,4,1024,0.6,100.0,20.0,10,PEA,7,inst/inst2020,true,817.9944116797265,142.82731693218443,0.0,1229.121582722379,147858.3571405541,126203.87751652344,159930.8484152116,0.9742428462284501,0.0012260827807459302,4.978992612238923,158261.3280640749,10402.970923520828,15.938195943832397,8.33
1,Drahi_1.csv,6,4,4,1024,0.6,100.0,20.0,10,PEA,8,inst/inst2020,true,778.078687330172,131.52607879465745,0.0,424.1627011652805,133639.06113220903,109719.97801682944,156067.7111317334,0.6094204821397649,0.008597191438302253,3.2234607474897667,150921.74097221138,17282.679840002354,15.938195943832397,8.33
1,Drahi_1.csv,6,4,4,1024,0.6,100.0,20.0,10,PEA,9,inst/inst2020,true,805.8273067518581,138.79192243379865,0.0,976.8060380100476,149025.60578376226,91121.03518249864,186742.51705615714,0.9374935551902179,0.0020172127580843024,4.898782595774071,153183.44865344008,4157.842869677814,15.938195943832397,8.33
1,Drahi_1.csv,6,4,4,1024,0.6,100.0,20.0,10,PEA,10,inst/inst2020,true,761.4602050382234,129.38815247862436,0.0,417.9690769610617,139431.85439908534,109579.30795960526,157202.85657531716,0.7339025207702168,0.0018072198314236666,3.3354557740224196,148195.9098501201,8764.055451034772,15.938195943832397,8.33
10,Drahi_10.csv,6,4,4,1024,0.6,100.0,20.0,10,PEA,1,inst/inst2020,true,802.0928196103141,162.506002252676,0.0,689.1663401912894,139124.31390294485,87335.6884949285,177296.1759641618,0.6750794608014046,0.0004563801669699734,4.181820971560775,153319.08886718182,14194.774964236974,13.768963098526001,6.16
10,Drahi_10.csv,6,4,4,1024,0.6,100.0,20.0,10,PEA,2,inst/inst2020,true,802.7811231686916,162.60724601522966,12.0,630.5593006196124,151483.7615854941,133354.8122193304,170835.1910484716,0.8785479569308672,0.004394158568964017,5.305909126731114,160107.98722144947,8624.225635955372,13.768963098526001,6.16
10,Drahi_10.csv,6,4,4,1024,0.6,100.0,20.0,10,PEA,3,inst/inst2020,true,809.932839554221,164.38481190097673,0.0,367.2571672338366,123237.68028637134,59908.2842239643,181935.08358541032,0.42358446982732456,0.0005101230639929826,1.1534932414351668,159449.18627415213,36211.505987780794,13.768963098526001,6.16
10,Drahi_10.csv,6,4,4,1024,0.6,100.0,20.0,10,PEA,4,inst/inst2020,true,790.8410561497267,160.78684192269031,7.0703847514638065,561.1254082856575,140292.7138016889,130826.34622604983,146553.49835865214,0.5577252750862061,0.0003579139577348234,3.002755035248509,156854.0578699361,16561.344068247214,13.768963098526001,6.16
10,Drahi_10.csv,6,4,4,1024,0.6,100.0,20.0,10,PEA,5,inst/inst2020,true,801.2709460012478,160.59073559094116,0.0,373.25468009629645,122510.05749989589,68278.38774560142,178831.67324751464,0.3848753375867868,0.000668069037685994,1.7380554871920708,157413.06558869942,34903.00808880353,13.768963098526001,6.16
10,Drahi_10.csv,6,4,4,1024,0.6,100.0,20.0,10,PEA,6,inst/inst2020,true,779.8462233519101,157.50447177837765,0.0,619.6331635589952,143818.20820232728,129590.9403435975,165400.77259553826,0.6462100526278164,0.000513749247952657,2.324946375315064,156263.78924303825,12445.581040710967,13.768963098526001,6.16
10,Drahi_10.csv,6,4,4,1024,0.6,100.0,20.0,10,PEA,7,inst/inst2020,true,728.503536511774,147.1986124097972,40.074745736150845,417.85412398885796,128395.0299232577,121003.56843305747,139133.2277290525,0.6728463425424341,0.0011635110978605722,2.448810789942024,144335.42812064238,15940.398197384682,13.768963098526001,6.16
10,Drahi_10.csv,6,4,4,1024,0.6,100.0,20.0,10,PEA,8,inst/inst2020,true,799.8154338725524,162.1949867224485,0.0,602.9142979478053,138155.04742613394,87546.39336554939,183311.79405308378,0.5992455692545443,0.0009945696571626603,3.2667857486242933,152812.9472787631,14657.899852629169,13.768963098526001,6.16
10,Drahi_10.csv,6,4,4,1024,0.6,100.0,20.0,10,PEA,9,inst/inst2020,true,783.9586141983187,158.89025839365505,0.0,426.90996452276494,119011.699458234,72098.28683219072,164943.7338480812,0.44177823494896806,0.00013502419998297164,1.28544775333281,153730.6422867131,34718.94282847909,13.768963098526001,6.16
10,Drahi_10.csv,6,4,4,1024,0.6,100.0,20.0,10,PEA,10,inst/inst2020,true,800.9864183477008,161.83718485237907,0.0,381.9859998776508,123116.85198425529,65892.28376539696,167039.39735726157,0.40450418066035304,8.760967045934918e-5,1.3442460941649517,157048.6293922995,33931.77740804422,13.768963098526001,6.16
2,Drahi_2.csv,6,4,4,1024,0.6,100.0,20.0,10,PEA,1,inst/inst2020,true,752.0100563673284,75.49263357797963,0.0,379.63672563600585,130997.51143088254,119046.8899972609,142046.40861025726,0.7157503853887663,0.0006445635495836833,3.805846328459031,135566.1490019135,4568.637571030951,13.333348035812378,7.64
2,Drahi_2.csv,6,4,4,1024,0.6,100.0,20.0,10,PEA,2,inst/inst2020,true,807.4841090374534,80.90649265246266,0.0,251.23701465969546,137520.85212449238,87452.47893537638,178751.79266209056,0.565297090258564,0.0002377028755175873,1.61223051872484,155449.6541994668,17928.802074974432,13.333348035812378,7.64
2,Drahi_2.csv,6,4,4,1024,0.6,100.0,20.0,10,PEA,3,inst/inst2020,true,804.0831160366542,79.91452315970608,0.0,374.72086470580183,145954.87451936348,104384.97981415282,185673.14181000582,0.7588406194863688,0.0002958095762868817,3.6206129080570433,152186.55674505667,6231.682225693192,13.333348035812378,7.64
2,Drahi_2.csv,6,4,4,1024,0.6,100.0,20.0,10,PEA,4,inst/inst2020,true,788.8833239871874,79.23678235312532,0.0,503.70552302780294,137793.95641512037,128055.35646335105,144572.66360467815,0.7929719639151719,0.0003793662302645167,2.2239235671997926,142941.65398617456,5147.697571054188,13.333348035812378,7.64
2,Drahi_2.csv,6,4,4,1024,0.6,100.0,20.0,10,PEA,5,inst/inst2020,true,852.9823847688808,84.55199899581498,0.0,253.4596116003195,149195.19068510778,130328.9939490873,165681.0192267826,0.7509709414011848,2.148169080322543e-5,2.4153426130615814,154895.0184266692,5699.827741561428,13.333348035812378,7.64
2,Drahi_2.csv,6,4,4,1024,0.6,100.0,20.0,10,PEA,6,inst/inst2020,true,797.9979084919953,79.45132024313585,0.0,481.8890870645763,145995.7362092258,103312.59151116878,179901.10202435454,0.7618156157676597,0.0023449417078430946,3.3052611152720894,151043.73494137047,5047.998732144653,13.333348035812378,7.64
2,Drahi_2.csv,6,4,4,1024,0.6,100.0,20.0,10,PEA,7,inst/inst2020,true,806.8909510500421,82.18166816240183,0.0,269.5025540275541,136705.26205532378,96393.90325338491,167623.83659494363,0.6230170484196245,0.0011529136645687971,1.7137427873395965,155146.41340358934,18441.151348265557,13.333348035812378,7.64
2,Drahi_2.csv,6,4,4,1024,0.6,100.0,20.0,10,PEA,8,inst/inst2020,true,802.8473258028413,80.19210141775928,0.0,582.004569717415,146408.2463502644,105605.96536113268,185765.7535250803,0.8375997777868418,0.0010107805128993395,4.6575137237744535,151959.83587584464,5551.589525580232,13.333348035812378,7.64
2,Drahi_2.csv,6,4,4,1024,0.6,100.0,20.0,10,PEA,9,inst/inst2020,true,771.0890981854521,77.42374567442508,0.0,305.328542516147,138276.72572868146,128808.4587736495,145749.1176584349,0.9350390136941257,0.0002745715559281664,3.819766290238059,139822.75469262563,1546.0289639441762,13.333348035812378,7.64
2,Drahi_2.csv,6,4,4,1024,0.6,100.0,20.0,10,PEA,10,inst/inst2020,true,811.5043799287608,80.69066259742152,0.0,324.87180304569966,140514.15065648456,119934.3696671762,150191.93728956903,1.0150238407811367,0.0003881763882002508,4.8566154664537216,147921.95178506337,7407.801128578809,13.333348035812378,7.64
3,Drahi_3.csv,6,4,4,1024,0.6,100.0,20.0,10,PEA,1,inst/inst2020,true,871.1819081282523,155.559810531887,0.0,395.73039123250146,164373.71384844193,147300.26444404945,172415.83635137524,0.6705546852344442,0.0008023885788849532,4.512664550260229,172186.04577683395,7812.331928392028,17.067309856414795,9.61
3,Drahi_3.csv,6,4,4,1024,0.6,100.0,20.0,10,PEA,2,inst/inst2020,true,801.3368218072943,140.58767748706538,2.6115269154967082,368.01073320605883,141735.84783552715,119295.45068260517,167073.38335318505,0.9535062165849139,0.0014127534758018197,8.623138679635796,156859.77125254163,15123.923417014477,17.067309856414795,9.61
3,Drahi_3.csv,6,4,4,1024,0.6,100.0,20.0,10,PEA,3,inst/inst2020,true,787.4818498032346,138.4935555785664,0.0,350.9097906670855,120427.95698573349,75900.02171455478,168198.89632655546,0.4165836781895712,0.0006450127894845652,2.300626768034883,148425.5216956464,27997.564709912913,17.067309856414795,9.61
3,Drahi_3.csv,6,4,4,1024,0.6,100.0,20.0,10,PEA,4,inst/inst2020,true,845.9273453498968,149.24015333411924,0.0,660.5603547554944,156218.6361735095,140016.22709835402,172194.57976851225,0.687122379904435,0.0006183601045616012,2.105897592631033,165856.36418400775,9637.72801049825,17.067309856414795,9.61
3,Drahi_3.csv,6,4,4,1024,0.6,100.0,20.0,10,PEA,5,inst/inst2020,true,789.9957632402183,141.12748042373434,0.0,437.50669513109614,120493.60591541204,48460.41026810943,164311.47647386498,0.4738802517217888,0.00046359735417440313,1.5651720114166714,148739.589069018,28245.98315360595,17.067309856414795,9.61
